id,name,slug,generation,habitat,shape,color,capture_rate,base_happiness,gender_rate,is_baby,is_legendary,is_mythical,flavor_text_en,sourceUrl
715,noivern,noivern,generation-vi,,wings,purple,45,70,4,False,False,False,They fly around on moonless nights and attack careless prey. Nothing can beat them in a battle in the dark.,https://pokeapi.co/api/v2/pokemon-species/715
716,xerneas,xerneas,generation-vi,,quadruped,blue,45,0,-1,False,True,False,Legends say it can share eternal life. It slept for a thousand years in the form of a tree before its revival.,https://pokeapi.co/api/v2/pokemon-species/716
717,yveltal,yveltal,generation-vi,,wings,red,45,0,-1,False,True,False,"When this legendary Pokémon’s wings and tail feathers spread wide and glow red, it absorbs the life force of living creatures.",https://pokeapi.co/api/v2/pokemon-species/717
718,zygarde,zygarde,generation-vi,,squiggle,green,3,0,-1,False,True,False,"When the Kalos region’s ecosystem falls into disarray, it appears and reveals its secret power.",https://pokeapi.co/api/v2/pokemon-species/718
719,diancie,diancie,generation-vi,,arms,pink,3,70,-1,False,False,True,"A sudden transformation of Carbink, its pink, glimmering body is said to be the loveliest sight in the whole world.",https://pokeapi.co/api/v2/pokemon-species/719
720,hoopa,hoopa,generation-vi,,arms,purple,3,100,-1,False,False,True,"This troublemaker sends anything and everything to faraway places using its loop, which can warp space.",https://pokeapi.co/api/v2/pokemon-species/720
721,volcanion,volcanion,generation-vi,,quadruped,brown,3,100,-1,False,False,True,It lets out billows of steam and disappears into the dense fog. It’s said to live in mountains where humans do not tread.,https://pokeapi.co/api/v2/pokemon-species/721
722,rowlet,rowlet,generation-vii,,wings,brown,45,70,1,False,False,False,"This wary Pokémon uses photosynthesis to store up energy during the day, while becoming active at night.",https://pokeapi.co/api/v2/pokemon-species/722
723,dartrix,dartrix,generation-vii,,wings,brown,45,70,1,False,False,False,"A bit of a dandy, it spends its free time preening its wings. Its preoccupation with any dirt on its plumage can leave it unable to battle.",https://pokeapi.co/api/v2/pokemon-species/723
724,decidueye,decidueye,generation-vii,,wings,brown,45,70,1,False,False,False,"It fires arrow quills from its wings with such precision, they can pierce a pebble at distances over a hundred yards.",https://pokeapi.co/api/v2/pokemon-species/724
725,litten,litten,generation-vii,,quadruped,red,45,70,1,False,False,False,"While grooming itself, it builds up fur inside its stomach. It sets the fur alight and spews fiery attacks, which change based on how it coughs.",https://pokeapi.co/api/v2/pokemon-species/725
726,torracat,torracat,generation-vii,,quadruped,red,45,70,1,False,False,False,"At its throat, it bears a bell of fire. The bell rings brightly whenever this Pokémon spits fire.",https://pokeapi.co/api/v2/pokemon-species/726
727,incineroar,incineroar,generation-vii,,upright,red,45,70,1,False,False,False,"This Pokémon has a violent, selfish disposition. If it’s not in the mood to listen, it will ignore its Trainer’s orders with complete nonchalance.",https://pokeapi.co/api/v2/pokemon-species/727
728,popplio,popplio,generation-vii,,fish,blue,45,70,1,False,False,False,"This Pokémon snorts body fluids from its nose, blowing balloons to smash into its foes. It’s famous for being a hard worker.",https://pokeapi.co/api/v2/pokemon-species/728
729,brionne,brionne,generation-vii,,fish,blue,45,70,1,False,False,False,"A skillful dancer, it creates a sequence of water balloons as it dances, and briskly bombards its enemies.",https://pokeapi.co/api/v2/pokemon-species/729
730,primarina,primarina,generation-vii,,fish,blue,45,70,1,False,False,False,It controls its water balloons with song. The melody is learned from others of its kind and is passed down from one generation to the next.,https://pokeapi.co/api/v2/pokemon-species/730
731,pikipek,pikipek,generation-vii,,wings,black,255,70,4,False,False,False,It can peck at a rate of 16 times a second to drill holes in trees. It uses the holes for food storage and for nesting.,https://pokeapi.co/api/v2/pokemon-species/731
732,trumbeak,trumbeak,generation-vii,,wings,black,120,70,4,False,False,False,"It eats berries and stores their seeds in its beak. When it encounters enemies or prey, it fires off all the seeds in a burst.",https://pokeapi.co/api/v2/pokemon-species/732
733,toucannon,toucannon,generation-vii,,wings,black,45,70,4,False,False,False,"When it battles, its beak heats up. The temperature can easily exceed 212 degrees Fahrenheit, causing severe burns when it hits.",https://pokeapi.co/api/v2/pokemon-species/733
734,yungoos,yungoos,generation-vii,,quadruped,brown,255,70,4,False,False,False,"With its sharp fangs, it will bite anything. It did not originally live in Alola but was imported from another region.",https://pokeapi.co/api/v2/pokemon-species/734
735,gumshoos,gumshoos,generation-vii,,quadruped,brown,127,70,4,False,False,False,"When it finds a trace of its prey, it patiently stakes out the location...but it’s always snoozing by nightfall.",https://pokeapi.co/api/v2/pokemon-species/735
736,grubbin,grubbin,generation-vii,,armor,gray,255,70,4,False,False,False,Its strong jaw enables it to scrape trees and slurp out the sap. It normally lives underground.,https://pokeapi.co/api/v2/pokemon-species/736
737,charjabug,charjabug,generation-vii,,squiggle,green,120,70,4,False,False,False,"Its body is capable of storing electricity. On camping trips, people are grateful to have one around.",https://pokeapi.co/api/v2/pokemon-species/737
738,vikavolt,vikavolt,generation-vii,,armor,blue,45,70,4,False,False,False,"It zips around, on sharp lookout for an opening. It concentrates electrical energy within its large jaws and uses it to zap its enemies.",https://pokeapi.co/api/v2/pokemon-species/738
739,crabrawler,crabrawler,generation-vii,,armor,purple,225,70,4,False,False,False,"While guarding its weak points with its pincers, it looks for an opening and unleashes punches. When it loses, it foams at the mouth and faints.",https://pokeapi.co/api/v2/pokemon-species/739
740,crabominable,crabominable,generation-vii,,armor,white,60,70,4,False,False,False,"It aimed for the top but got lost and ended up on a snowy mountain. Being forced to endure the cold, this Pokémon evolved and grew fur.",https://pokeapi.co/api/v2/pokemon-species/740
741,oricorio,oricorio,generation-vii,,wings,red,45,70,6,False,False,False,"It beats its wings together to create fire. As it moves in the steps of its beautiful dance, it bathes opponents in intense flames.",https://pokeapi.co/api/v2/pokemon-species/741
742,cutiefly,cutiefly,generation-vii,,armor,yellow,190,70,4,False,False,False,"It feeds on the nectar and pollen of flowers. Because it’s able to sense auras, it can identify which flowers are about to bloom.",https://pokeapi.co/api/v2/pokemon-species/742
743,ribombee,ribombee,generation-vii,,bug-wings,yellow,75,70,4,False,False,False,"It rolls up pollen into puffs. It makes many different varieties, some used as food and others used in battle.",https://pokeapi.co/api/v2/pokemon-species/743
744,rockruff,rockruff,generation-vii,,quadruped,brown,190,70,4,False,False,False,"It’s considered to be a good Pokémon for beginners because of its friendliness, but its disposition grows rougher as it grows up.",https://pokeapi.co/api/v2/pokemon-species/744
745,lycanroc,lycanroc,generation-vii,,quadruped,brown,90,70,4,False,False,False,"Its quick movements confuse its enemies. Well equipped with claws and fangs, it also uses the sharp rocks in its mane as weapons.",https://pokeapi.co/api/v2/pokemon-species/745
746,wishiwashi,wishiwashi,generation-vii,,fish,blue,60,70,4,False,False,False,"When it’s in trouble, its eyes moisten and begin to shine. The shining light attracts its comrades, and they stand together against their enemies.",https://pokeapi.co/api/v2/pokemon-species/746
747,mareanie,mareanie,generation-vii,,blob,blue,190,70,4,False,False,False,"It plunges the poison spike on its head into its prey. When the prey has weakened, Mareanie deals the finishing blow with its 10 tentacles.",https://pokeapi.co/api/v2/pokemon-species/747
748,toxapex,toxapex,generation-vii,,tentacles,blue,75,70,4,False,False,False,Toxapex crawls along the ocean floor on its 12 legs. It leaves a trail of Corsola bits scattered in its wake.,https://pokeapi.co/api/v2/pokemon-species/748
749,mudbray,mudbray,generation-vii,,quadruped,brown,190,70,4,False,False,False,The mud stuck to Mudbray’s hooves enhances its grip and its powerful running gait.,https://pokeapi.co/api/v2/pokemon-species/749
750,mudsdale,mudsdale,generation-vii,,quadruped,brown,60,70,4,False,False,False,"It spits a mud that provides resistance to both wind and rain, so the walls of old houses were often coated with it.",https://pokeapi.co/api/v2/pokemon-species/750
751,dewpider,dewpider,generation-vii,,legs,green,200,70,4,False,False,False,It crawls onto the land in search of food. Its water bubble allows it to breathe and protects its soft head.,https://pokeapi.co/api/v2/pokemon-species/751
752,araquanid,araquanid,generation-vii,,armor,green,100,70,4,False,False,False,"It delivers headbutts with the water bubble on its head. Small Pokémon get sucked into the bubble, where they drown.",https://pokeapi.co/api/v2/pokemon-species/752
753,fomantis,fomantis,generation-vii,,upright,pink,190,70,4,False,False,False,"During the day, it sleeps and soaks up light. When night falls, it walks around looking for a safer place to sleep.",https://pokeapi.co/api/v2/pokemon-species/753
754,lurantis,lurantis,generation-vii,,humanoid,pink,75,70,4,False,False,False,"It requires a lot of effort to maintain Lurantis’s vivid coloring, but some collectors enjoy this work and treat it as their hobby.",https://pokeapi.co/api/v2/pokemon-species/754
755,morelull,morelull,generation-vii,,blob,purple,190,70,4,False,False,False,It scatters spores that flicker and glow. Anyone seeing these lights falls into a deep slumber.,https://pokeapi.co/api/v2/pokemon-species/755
756,shiinotic,shiinotic,generation-vii,,humanoid,purple,75,70,4,False,False,False,Forests where Shiinotic live are treacherous to enter at night. People confused by its strange lights can never find their way home again.,https://pokeapi.co/api/v2/pokemon-species/756
757,salandit,salandit,generation-vii,,quadruped,black,120,70,1,False,False,False,"It burns its bodily fluids to create a poisonous gas. When its enemies become disoriented from inhaling the gas, it attacks them.",https://pokeapi.co/api/v2/pokemon-species/757
758,salazzle,salazzle,generation-vii,,quadruped,black,45,70,8,False,False,False,"For some reason, only females have been found. It creates a reverse harem of male Salandit that it lives with.",https://pokeapi.co/api/v2/pokemon-species/758
759,stufful,stufful,generation-vii,,quadruped,pink,140,70,4,False,False,False,"Despite its adorable appearance, when it gets angry and flails about, its arms and legs could knock a pro wrestler sprawling.",https://pokeapi.co/api/v2/pokemon-species/759
760,bewear,bewear,generation-vii,,upright,pink,70,70,4,False,False,False,This immensely dangerous Pokémon possesses overwhelming physical strength. Its habitat is generally off-limits.,https://pokeapi.co/api/v2/pokemon-species/760
761,bounsweet,bounsweet,generation-vii,,legs,purple,235,70,8,False,False,False,A delectable aroma pours from its body. They are often swallowed whole by Toucannon lured by that wafting deliciousness.,https://pokeapi.co/api/v2/pokemon-species/761
762,steenee,steenee,generation-vii,,humanoid,purple,120,70,8,False,False,False,"The sepals on its head developed to protect its body. These are quite hard, so even if pecked by bird Pokémon, this Pokémon is totally fine.",https://pokeapi.co/api/v2/pokemon-species/762
763,tsareena,tsareena,generation-vii,,humanoid,purple,45,70,8,False,False,False,"Its long, striking legs aren’t just for show but to be used to kick with skill. In victory, it shows off by kicking the defeated, laughing boisterously.",https://pokeapi.co/api/v2/pokemon-species/763
764,comfey,comfey,generation-vii,,ball,green,60,70,6,False,False,False,"It attaches flowers to its highly nutritious vine. This revitalizes the flowers, and they give off an aromatic scent.",https://pokeapi.co/api/v2/pokemon-species/764
765,oranguru,oranguru,generation-vii,,humanoid,white,45,70,4,False,False,False,"Known for its extreme intelligence, this Pokémon will look down on inexperienced Trainers, so it’s best suited to veteran Trainers.",https://pokeapi.co/api/v2/pokemon-species/765
766,passimian,passimian,generation-vii,,upright,white,45,70,4,False,False,False,They form groups of roughly 20 individuals. Their mutual bond is remarkable—they will never let down a comrade.,https://pokeapi.co/api/v2/pokemon-species/766
767,wimpod,wimpod,generation-vii,,tentacles,gray,90,70,4,False,False,False,"This Pokémon is a coward. As it desperately dashes off, the flailing of its many legs leaves a sparkling clean path in its wake.",https://pokeapi.co/api/v2/pokemon-species/767
768,golisopod,golisopod,generation-vii,,humanoid,gray,45,70,4,False,False,False,"With a flashing slash of its giant sharp claws, it cleaves seawater—or even air—right in two.",https://pokeapi.co/api/v2/pokemon-species/768
769,sandygast,sandygast,generation-vii,,squiggle,brown,140,70,4,False,False,False,"Born from a sand mound playfully built by a child, this Pokémon embodies the grudges of the departed.",https://pokeapi.co/api/v2/pokemon-species/769
770,palossand,palossand,generation-vii,,squiggle,brown,60,70,4,False,False,False,"Possessed people controlled by this Pokémon transformed its sand mound into a castle. As it evolved, its power to curse grew ever stronger.",https://pokeapi.co/api/v2/pokemon-species/770
771,pyukumuku,pyukumuku,generation-vii,,squiggle,black,60,70,4,False,False,False,"It’s covered in a slime that keeps its skin moist, allowing it to stay on land for days without drying up.",https://pokeapi.co/api/v2/pokemon-species/771
772,type-null,type_null,generation-vii,,quadruped,gray,3,0,-1,False,True,False,The heavy control mask it wears suppresses its intrinsic capabilities. This Pokémon has some hidden special power.,https://pokeapi.co/api/v2/pokemon-species/772
773,silvally,silvally,generation-vii,,quadruped,gray,3,0,-1,False,True,False,"Its trust in its partner is what awakens it. This Pokémon is capable of changing its type, a flexibility that is well displayed in battle.",https://pokeapi.co/api/v2/pokemon-species/773
774,minior,minior,generation-vii,,ball,brown,30,70,-1,False,False,False,"Originally making its home in the ozone layer, it hurtles to the ground when the shell enclosing its body grows too heavy.",https://pokeapi.co/api/v2/pokemon-species/774
775,komala,komala,generation-vii,,humanoid,blue,45,70,4,False,False,False,"It is born asleep, and it dies asleep. All its movements are apparently no more than the results of it tossing and turning in its dreams.",https://pokeapi.co/api/v2/pokemon-species/775
776,turtonator,turtonator,generation-vii,,upright,red,70,70,4,False,False,False,The shell on its back is chemically unstable and explodes violently if struck. The hole in its stomach is its weak point.,https://pokeapi.co/api/v2/pokemon-species/776
777,togedemaru,togedemaru,generation-vii,,upright,gray,180,70,4,False,False,False,"The spiny fur on its back is normally at rest. When this Pokémon becomes agitated, its fur stands on end and stabs into its attackers.",https://pokeapi.co/api/v2/pokemon-species/777
778,mimikyu,mimikyu,generation-vii,,squiggle,yellow,45,70,4,False,False,False,Its actual appearance is unknown. A scholar who saw what was under its rag was overwhelmed by terror and died from the shock.,https://pokeapi.co/api/v2/pokemon-species/778
779,bruxish,bruxish,generation-vii,,fish,pink,80,70,4,False,False,False,"When it unleashes its psychic power from the protuberance on its head, the grating sound of grinding teeth echoes through the area.",https://pokeapi.co/api/v2/pokemon-species/779
780,drampa,drampa,generation-vii,,squiggle,white,70,70,4,False,False,False,"It has a compassionate personality, but if it is angered, it completely destroys its surroundings with its intense breath.",https://pokeapi.co/api/v2/pokemon-species/780
781,dhelmise,dhelmise,generation-vii,,blob,green,25,70,-1,False,False,False,"Swinging its massive anchor, it can KO Wailord in a single blow. What appears to be green seaweed is actually its body.",https://pokeapi.co/api/v2/pokemon-species/781
782,jangmo-o,jangmo_o,generation-vii,,quadruped,gray,45,70,4,False,False,False,It expresses its feelings by smacking its scales. Metallic sounds echo through the tall mountains where Jangmo-o lives.,https://pokeapi.co/api/v2/pokemon-species/782
783,hakamo-o,hakamo_o,generation-vii,,upright,gray,45,70,4,False,False,False,It leaps at its prey with a courageous shout. Its scaly punches tear its opponents to shreds.,https://pokeapi.co/api/v2/pokemon-species/783
784,kommo-o,kommo_o,generation-vii,,upright,gray,45,70,4,False,False,False,"When it spots enemies, it threatens them by jingling the scales on its tail. Weak opponents will crack and flee in panic.",https://pokeapi.co/api/v2/pokemon-species/784
785,tapu-koko,tapu_koko,generation-vii,,arms,yellow,3,70,-1,False,True,False,This guardian deity of Melemele is brimming with curiosity. It summons thunderclouds and stores their lightning inside its body.,https://pokeapi.co/api/v2/pokemon-species/785
786,tapu-lele,tapu_lele,generation-vii,,arms,pink,3,70,-1,False,True,False,This guardian deity of Akala is guilelessly cruel. The fragrant aroma of flowers is the source of its energy.,https://pokeapi.co/api/v2/pokemon-species/786
787,tapu-bulu,tapu_bulu,generation-vii,,arms,red,3,70,-1,False,True,False,"It pulls large trees up by the roots and swings them around. It causes vegetation to grow, and then it absorbs energy from the growth.",https://pokeapi.co/api/v2/pokemon-species/787
788,tapu-fini,tapu_fini,generation-vii,,arms,purple,3,70,-1,False,True,False,The dense fog it creates brings the downfall and destruction of its confused enemies. Ocean currents are the source of its energy.,https://pokeapi.co/api/v2/pokemon-species/788
789,cosmog,cosmog,generation-vii,,ball,blue,45,0,-1,False,True,False,Its body is gaseous and frail. It slowly grows as it collects dust from the atmosphere.,https://pokeapi.co/api/v2/pokemon-species/789
790,cosmoem,cosmoem,generation-vii,,ball,blue,45,0,-1,False,True,False,"Motionless as if dead, its body is faintly warm to the touch. In the distant past, it was called the cocoon of the stars.",https://pokeapi.co/api/v2/pokemon-species/790
791,solgaleo,solgaleo,generation-vii,,quadruped,white,45,0,-1,False,True,False,It is said to live in another world. The intense light it radiates from the surface of its body can make the darkest of nights light up like midday.,https://pokeapi.co/api/v2/pokemon-species/791
792,lunala,lunala,generation-vii,,wings,purple,45,0,-1,False,True,False,"It is said to be a female evolution of Cosmog. When its third eye activates, away it flies to another world.",https://pokeapi.co/api/v2/pokemon-species/792
793,nihilego,nihilego,generation-vii,,tentacles,white,45,0,-1,False,False,False,One of several mysterious Ultra Beasts. People on the street report observing those infested by it suddenly becoming violent.,https://pokeapi.co/api/v2/pokemon-species/793
794,buzzwole,buzzwole,generation-vii,,tentacles,red,45,0,-1,False,False,False,"This Ultra Beast appeared from another world. It shows off its body, but whether that display is a boast or a threat remains unclear.",https://pokeapi.co/api/v2/pokemon-species/794
795,pheromosa,pheromosa,generation-vii,,humanoid,white,45,0,-1,False,False,False,"One of the dangerous Ultra Beasts, it has been spotted running across the land at terrific speeds.",https://pokeapi.co/api/v2/pokemon-species/795
796,xurkitree,xurkitree,generation-vii,,upright,black,45,0,-1,False,False,False,"One of the mysterious life-forms known as Ultra Beasts. Astonishing electric shocks emanate from its entire body, according to witnesses.",https://pokeapi.co/api/v2/pokemon-species/796
797,celesteela,celesteela,generation-vii,,humanoid,green,45,0,-1,False,False,False,It appeared from the Ultra Wormhole. Witnesses observed it flying across the sky at high speed.,https://pokeapi.co/api/v2/pokemon-species/797
798,kartana,kartana,generation-vii,,humanoid,white,45,0,-1,False,False,False,"This Ultra Beast came from the Ultra Wormhole. It seems not to attack enemies on its own, but its sharp body is a dangerous weapon in itself.",https://pokeapi.co/api/v2/pokemon-species/798
799,guzzlord,guzzlord,generation-vii,,upright,black,45,0,-1,False,False,False,"It has gobbled mountains and swallowed whole buildings, according to reports. It’s one of the Ultra Beasts.",https://pokeapi.co/api/v2/pokemon-species/799
800,necrozma,necrozma,generation-vii,,arms,black,255,0,-1,False,True,False,"Reminiscent of the Ultra Beasts, this life-form, apparently asleep underground, is thought to have come from another world in ancient times.",https://pokeapi.co/api/v2/pokemon-species/800
801,magearna,magearna,generation-vii,,humanoid,gray,3,0,-1,False,False,True,"This artificial Pokémon, constructed more than 500 years ago, can understand human speech but cannot itself speak.",https://pokeapi.co/api/v2/pokemon-species/801
802,marshadow,marshadow,generation-vii,,humanoid,gray,3,0,-1,False,False,True,"Able to conceal itself in shadows, it never appears before humans, so its very existence was the stuff of myth.",https://pokeapi.co/api/v2/pokemon-species/802
803,poipole,poipole,generation-vii,,upright,purple,45,0,-1,False,False,False,This Ultra Beast is well enough liked to be chosen as a first partner in its own world.,https://pokeapi.co/api/v2/pokemon-species/803
804,naganadel,naganadel,generation-vii,,wings,purple,45,0,-1,False,False,False,It stores hundreds of liters of poisonous liquid inside its body. It is one of the organisms known as UBs.,https://pokeapi.co/api/v2/pokemon-species/804
805,stakataka,stakataka,generation-vii,,quadruped,gray,30,0,-1,False,False,False,It appeared from an Ultra Wormhole. Each one appears to be made up of many life-forms stacked one on top of each other.,https://pokeapi.co/api/v2/pokemon-species/805
806,blacephalon,blacephalon,generation-vii,,humanoid,white,30,0,-1,False,False,False,"It slithers toward people. Then, without warning, it triggers the explosion of its own head. It’s apparently one kind of Ultra Beast.",https://pokeapi.co/api/v2/pokemon-species/806
807,zeraora,zeraora,generation-vii,,humanoid,yellow,3,0,-1,False,False,True,"It electrifies its claws and tears its opponents apart with them. Even if they dodge its attack, they’ll be electrocuted by the flying sparks.",https://pokeapi.co/api/v2/pokemon-species/807
808,meltan,meltan,generation-vii,,ball,gray,3,0,-1,False,False,True,"It melts particles of iron and other metals found in the subsoil, so it can absorb them into its body of molten steel.",https://pokeapi.co/api/v2/pokemon-species/808
809,melmetal,melmetal,generation-vii,,humanoid,gray,3,0,-1,False,False,True,"Revered long ago for its capacity to create iron from nothing, for some reason it has come back to life after 3,000 years.",https://pokeapi.co/api/v2/pokemon-species/809
810,grookey,grookey,generation-viii,,upright,green,45,50,1,False,False,False,"When it uses its special stick to strike up a beat, the sound waves produced carry revitalizing energy to the plants and flowers in the area.",https://pokeapi.co/api/v2/pokemon-species/810
811,thwackey,thwackey,generation-viii,,upright,green,45,50,1,False,False,False,"The faster a Thwackey can beat out a rhythm with its two sticks, the more respect it wins from its peers.",https://pokeapi.co/api/v2/pokemon-species/811
812,rillaboom,rillaboom,generation-viii,,humanoid,green,45,50,1,False,False,False,"By drumming, it taps into the power of its special tree stump. The roots of the stump follow its direction in battle.",https://pokeapi.co/api/v2/pokemon-species/812
813,scorbunny,scorbunny,generation-viii,,upright,white,45,50,1,False,False,False,"A warm-up of running around gets fire energy coursing through this Pokémon’s body. Once that happens, it’s ready to fight at full power.",https://pokeapi.co/api/v2/pokemon-species/813
814,raboot,raboot,generation-viii,,upright,gray,45,50,1,False,False,False,Its thick and fluffy fur protects it from the cold and enables it to use hotter fire moves.,https://pokeapi.co/api/v2/pokemon-species/814
815,cinderace,cinderace,generation-viii,,upright,white,45,50,1,False,False,False,"It juggles a pebble with its feet, turning it into a burning soccer ball. Its shots strike opponents hard and leave them scorched.",https://pokeapi.co/api/v2/pokemon-species/815
816,sobble,sobble,generation-viii,,quadruped,blue,45,50,1,False,False,False,"When scared, this Pokémon cries. Its tears pack the chemical punch of 100 onions, and attackers won’t be able to resist weeping.",https://pokeapi.co/api/v2/pokemon-species/816
817,drizzile,drizzile,generation-viii,,upright,blue,45,50,1,False,False,False,"A clever combatant, this Pokémon battles using water balloons created with moisture secreted from its palms.",https://pokeapi.co/api/v2/pokemon-species/817
818,inteleon,inteleon,generation-viii,,upright,blue,45,50,1,False,False,False,"It has many hidden capabilities, such as fingertips that can shoot water and a membrane on its back that it can use to glide through the air.",https://pokeapi.co/api/v2/pokemon-species/818
819,skwovet,skwovet,generation-viii,,upright,brown,255,50,4,False,False,False,"Found throughout the Galar region, this Pokémon becomes uneasy if its cheeks are ever completely empty of berries.",https://pokeapi.co/api/v2/pokemon-species/819
820,greedent,greedent,generation-viii,,upright,brown,90,50,4,False,False,False,"It stashes berries in its tail—so many berries that they fall out constantly. But this Pokémon is a bit slow-witted, so it doesn’t notice the loss.",https://pokeapi.co/api/v2/pokemon-species/820
821,rookidee,rookidee,generation-viii,,wings,blue,255,50,4,False,False,False,"It will bravely challenge any opponent, no matter how powerful. This Pokémon benefits from every battle—even a defeat increases its strength a bit.",https://pokeapi.co/api/v2/pokemon-species/821
822,corvisquire,corvisquire,generation-viii,,wings,blue,120,50,4,False,False,False,"Smart enough to use tools in battle, these Pokémon have been seen picking up rocks and flinging them or using ropes to wrap up enemies.",https://pokeapi.co/api/v2/pokemon-species/822
823,corviknight,corviknight,generation-viii,,wings,purple,45,50,4,False,False,False,This Pokémon reigns supreme in the skies of the Galar region. The black luster of its steel body could drive terror into the heart of any foe.,https://pokeapi.co/api/v2/pokemon-species/823
824,blipbug,blipbug,generation-viii,,armor,blue,255,50,4,False,False,False,"A constant collector of information, this Pokémon is very smart. Very strong is what it isn’t.",https://pokeapi.co/api/v2/pokemon-species/824
825,dottler,dottler,generation-viii,,armor,yellow,120,50,4,False,False,False,"It barely moves, but it’s still alive. Hiding in its shell without food or water seems to have awakened its psychic powers.",https://pokeapi.co/api/v2/pokemon-species/825
826,orbeetle,orbeetle,generation-viii,,wings,red,45,50,4,False,False,False,"It’s famous for its high level of intelligence, and the large size of its brain is proof that it also possesses immense psychic power.",https://pokeapi.co/api/v2/pokemon-species/826
827,nickit,nickit,generation-viii,,quadruped,brown,255,50,4,False,False,False,"Aided by the soft pads on its feet, it silently raids the food stores of other Pokémon. It survives off its ill-gotten gains.",https://pokeapi.co/api/v2/pokemon-species/827
828,thievul,thievul,generation-viii,,quadruped,brown,127,50,4,False,False,False,"It secretly marks potential targets with a scent. By following the scent, it stalks its targets and steals from them when they least expect it.",https://pokeapi.co/api/v2/pokemon-species/828
829,gossifleur,gossifleur,generation-viii,,blob,green,190,50,4,False,False,False,"It anchors itself in the ground with its single leg, then basks in the sun. After absorbing enough sunlight, its petals spread as it blooms brilliantly.",https://pokeapi.co/api/v2/pokemon-species/829
830,eldegoss,eldegoss,generation-viii,,blob,green,75,50,4,False,False,False,The seeds attached to its cotton fluff are full of nutrients. It spreads them on the wind so that plants and other Pokémon can benefit from them.,https://pokeapi.co/api/v2/pokemon-species/830
831,wooloo,wooloo,generation-viii,,quadruped,white,255,50,4,False,False,False,"Its curly fleece is such an effective cushion that this Pokémon could fall off a cliff and stand right back up at the bottom, unharmed.",https://pokeapi.co/api/v2/pokemon-species/831
832,dubwool,dubwool,generation-viii,,quadruped,white,127,50,4,False,False,False,"Weave a carpet from its springy wool, and you end up with something closer to a trampoline. You’ll start to bounce the moment you set foot on it.",https://pokeapi.co/api/v2/pokemon-species/832
833,chewtle,chewtle,generation-viii,,quadruped,green,255,50,4,False,False,False,Apparently the itch of its teething impels it to snap its jaws at anything in front of it.,https://pokeapi.co/api/v2/pokemon-species/833
834,drednaw,drednaw,generation-viii,,quadruped,green,75,50,4,False,False,False,"With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey.",https://pokeapi.co/api/v2/pokemon-species/834
835,yamper,yamper,generation-viii,,quadruped,yellow,255,50,4,False,False,False,"This Pokémon is very popular as a herding dog in the Galar region. As it runs, it generates electricity from the base of its tail.",https://pokeapi.co/api/v2/pokemon-species/835
836,boltund,boltund,generation-viii,,quadruped,yellow,45,50,4,False,False,False,This Pokémon generates electricity and channels it into its legs to keep them going strong. Boltund can run nonstop for three full days.,https://pokeapi.co/api/v2/pokemon-species/836
837,rolycoly,rolycoly,generation-viii,,ball,black,255,50,4,False,False,False,"Most of its body has the same composition as coal. Fittingly, this Pokémon was first discovered in coal mines about 400 years ago.",https://pokeapi.co/api/v2/pokemon-species/837
838,carkol,carkol,generation-viii,,legs,black,120,50,4,False,False,False,It forms coal inside its body. Coal dropped by this Pokémon once helped fuel the lives of people in the Galar region.,https://pokeapi.co/api/v2/pokemon-species/838
839,coalossal,coalossal,generation-viii,,humanoid,black,45,50,4,False,False,False,"It’s usually peaceful, but the vandalism of mines enrages it. Offenders will be incinerated with flames that reach 2,700 degrees Fahrenheit.",https://pokeapi.co/api/v2/pokemon-species/839
840,applin,applin,generation-viii,,squiggle,green,255,50,4,False,False,False,"It spends its entire life inside an apple. It hides from its natural enemies, bird Pokémon, by pretending it’s just an apple and nothing more.",https://pokeapi.co/api/v2/pokemon-species/840
841,flapple,flapple,generation-viii,,wings,green,45,50,4,False,False,False,"It ate a sour apple, and that induced its evolution. In its cheeks, it stores an acid capable of causing chemical burns.",https://pokeapi.co/api/v2/pokemon-species/841
842,appletun,appletun,generation-viii,,quadruped,green,45,50,4,False,False,False,"Eating a sweet apple caused its evolution. A nectarous scent wafts from its body, luring in the bug Pokémon it preys on.",https://pokeapi.co/api/v2/pokemon-species/842
843,silicobra,silicobra,generation-viii,,squiggle,green,255,50,4,False,False,False,"As it digs, it swallows sand and stores it in its neck pouch. The pouch can hold more than 17 pounds of sand.",https://pokeapi.co/api/v2/pokemon-species/843
844,sandaconda,sandaconda,generation-viii,,squiggle,green,120,50,4,False,False,False,"When it contracts its body, over 220 pounds of sand sprays from its nose. If it ever runs out of sand, it becomes disheartened.",https://pokeapi.co/api/v2/pokemon-species/844
845,cramorant,cramorant,generation-viii,,wings,blue,45,50,4,False,False,False,"It’s so strong that it can knock out some opponents in a single hit, but it also may forget what it’s battling midfight.",https://pokeapi.co/api/v2/pokemon-species/845
846,arrokuda,arrokuda,generation-viii,,fish,brown,255,50,4,False,False,False,"If it sees any movement around it, this Pokémon charges for it straightaway, leading with its sharply pointed jaw. It’s very proud of that jaw.",https://pokeapi.co/api/v2/pokemon-species/846
